"","GSM711910"
"7943049",2.08918
"7943051",3.41178
"7943075",3.15192
"7943098",3.41744
"7943103",2.19069
"7943124",3.0496
"7943126",3.60376
"7943156",2.06176
"7943158",6.63072
"7943160",8.41131
"7943162",6.15516
"7943176",5.55697
"7943191",1.59499
"7943193",4.77402
"7943195",2.57499
"7943197",2.52605
"7943218",6.49003
"7943226",4.09632
"7943231",4.24266
"7943236",5.3541
"7943240",4.46023
"7943263",6.28114
"7943282",2.31279
"7943288",7.41919
"7943293",6.82951
"7943297",5.37917
"7943314",4.26437
"7943317",2.19483
"7943319",2.45764
"7943345",3.09308
"7943347",5.40568
"7943349",5.12934
"7943367",4.88704
"7943369",5.28791
"7943373",2.30875
"7943376",4.30941
"7943387",2.65047
"7943398",7.12276
"7943411",1.89508
"7943413",6.44699
"7943424",7.05737
"7943437",1.99362
"7943442",5.28043
"7943498",5.36129
"7943513",2.61663
"7943515",4.49848
"7943517",1.88986
"7943519",1.39955
"7943521",3.41934
"7943526",3.0468
"7943530",3.26362
"7943550",1.47984
"7943552",6.39781
"7943562",2.37701
"7943573",2.73922
"7943577",4.24694
"7943580",6.09195
"7943605",6.77352
"7943620",6.54751
"7943690",5.28612
"7943707",2.47565
"7943709",1.62942
"7943711",4.60272
"7943715",5.20626
"7943721",4.11886
"7943729",2.68824
"7943734",1.91207
"7943736",2.69886
"7943738",1.81626
"7943740",2.79453
"7943749",4.53707
"7943760",7.89612
"7943777",3.49598
"7943779",2.97039
"7943787",3.99917
"7943795",4.88095
"7943803",5.85811
"7943827",5.36782
"7943842",4.89497
"7943853",5.64135
"7943859",2.56873
"7943867",3.87891
"7943882",6.50349
"7943890",4.55204
"7943892",4.04482
"7943917",2.89091
"7943919",4.59551
"7943943",3.79058
"7943954",3.46152
"7943956",1.36104
"7943958",2.4912
"7943969",3.6336
"7943984",6.08706
"7943998",7.72611
"7944006",5.0493
"7944011",6.52225
"7944021",1.70457
"7944023",2.43636
"7944033",2.39458
"7944035",3.55697
"7944042",6.78034
"7944049",6.9264
"7944082",8.02304
"7944096",4.62595
"7944111",2.80228
"7944113",4.7235
"7944147",2.91736
"7944152",6.01754
"7944162",2.05991
"7944164",3.45889
"7944179",4.58459
"7944185",4.39828
"7944195",6.62175
"7944216",6.71216
"7944223",6.81609
"7944262",4.70947
"7944271",4.70061
"7944275",4.45315
"7944285",7.23422
"7944300",3.16522
"7944302",6.46282
"7944331",3.33994
"7944333",1.4659
"7944335",2.69208
"7944339",4.30031
"7944341",3.65178
"7944351",2.9933
"7944359",3.06182
"7944361",2.02265
"7944363",2.29518
"7944365",5.84468
"7944375",5.61246
"7944382",5.59211
"7944401",3.60436
"7944418",4.57344
"7944435",5.09143
"7944447",3.55333
"7944463",4.3197
"7944478",3.26683
"7944493",6.11198
"7944510",4.6063
"7944516",3.4894
"7944525",5.39453
"7944527",2.618
"7944530",5.47062
"7944537",3.65995
"7944554",4.97402
"7944560",7.60868
"7944601",2.8906
"7944603",3.24647
"7944623",6.94179
"7944632",3.2249
"7944656",4.63819
"7944667",6.91205
"7944716",3.16634
"7944718",2.31098
"7944720",3.00421
"7944722",4.37037
"7944739",3.16399
"7944751",4.03786
"7944763",1.93322
"7944765",6.53659
"7944767",2.07952
"7944769",3.98714
"7944791",3.63508
"7944793",2.20048
"7944795",3.62973
"7944797",3.19012
"7944799",3.09349
"7944801",2.61324
"7944803",4.66973
"7944825",3.48561
"7944827",2.2029
"7944829",2.89389
"7944832",1.84475
"7944834",1.8693
"7944838",2.28578
"7944843",2.34751
"7944845",3.70835
"7944850",6.20652
"7944867",7.08508
"7944869",3.72858
"7944876",4.90337
"7944882",3.39796
"7944911",3.27132
"7944913",2.63801
"7944931",4.01378
"7944952",2.27747
"7944955",4.07706
"7944970",6.12205
"7944972",3.11164
"7944978",7.07061
"7944989",3.10667
"7944991",7.9741
"7945014",3.70603
"7945031",1.74948
"7945033",3.16114
"7945040",2.50536
"7945045",3.65008
"7945058",5.03922
"7945069",4.351
"7945071",4.07347
"7945084",2.7665
"7945086",3.75696
"7945101",3.94494
"7945110",4.89633
"7945125",3.21737
"7945130",3.47534
"7945132",6.10688
"7945146",3.62963
"7945156",2.01618
"7945158",5.76529
"7945162",4.34596
"7945169",3.95235
"7945177",2.80195
"7945182",9.22804
"7945204",4.43603
"7945226",2.70717
"7945228",3.02539
"7945232",6.10893
"7945241",2.73526
"7945245",4.70589
"7945260",1.54711
"7945262",6.92735
"7945275",5.32725
"7945283",5.06379
"7945296",2.86875
"7945321",3.51122
"7945342",5.15177
"7945344",7.23357
"7945347",4.71068
"7945349",4.35457
"7945357",5.34564
"7945368",3.03777
"7945371",6.71844
"7945377",4.71885
"7945394",4.03135
"7945418",5.99101
"7945420",5.6143
"7945436",5.54246
"7945445",4.91243
"7945460",5.14249
"7945462",4.60271
"7945475",4.10437
"7945498",4.40934
"7945503",5.37655
"7945521",5.14273
"7945536",5.12129
"7945539",3.9581
"7945550",4.91227
"7945573",6.59919
"7945579",4.83245
"7945595",4.27739
"7945620",4.9727
"7945631",4.42993
"7945641",5.59397
"7945645",5.18467
"7945648",5.1068
"7945652",6.82901
"7945657",3.8485
"7945660",3.17444
"7945663",3.7333
"7945666",7.25892
"7945678",5.25234
"7945680",9.47447
"7945688",6.0335
"7945712",4.14202
"7945728",1.57413
"7945730",2.6928
"7945734",4.09134
"7945740",5.62248
"7945742",3.93867
"7945767",5.73482
"7945774",2.5196
"7945781",4.89258
"7945786",6.23455
"7945801",3.50853
"7945803",5.75638
"7945829",4.75108
"7945831",4.75172
"7945857",3.84076
"7945859",4.74487
"7945864",4.72408
"7945873",6.14647
"7945875",3.71084
"7945882",4.00198
"7945892",4.91765
"7945894",5.05562
"7945896",3.88121
"7945902",7.30672
"7945942",3.26563
"7945944",6.45781
"7945950",2.83292
"7945952",2.95923
"7945954",2.77412
"7945956",2.45693
"7945958",2.93355
"7945962",3.95972
"7945972",2.48446
"7945974",3.59541
"7945979",4.12174
"7945989",3.30282
"7945991",3.20105
"7945997",2.40627
"7945999",2.1286
"7946001",3.68657
"7946004",2.99518
"7946006",2.8652
"7946008",1.95536
"7946011",2.31098
"7946013",2.6297
"7946015",2.627
"7946017",2.08855
"7946019",2.78223
"7946021",2.04924
"7946023",2.16909
"7946025",2.04518
"7946027",2.54083
"7946029",1.93109
"7946031",2.63766
"7946033",8.19823
"7946041",4.61503
"7946048",3.3686
"7946054",3.80375
"7946061",2.83649
"7946067",2.41089
"7946069",2.88035
"7946071",1.87225
"7946073",3.82514
"7946078",4.0751
"7946082",2.91456
"7946087",3.68308
"7946089",5.03716
"7946105",4.17464
"7946107",4.91352
"7946109",2.51394
"7946111",2.40341
"7946113",2.30122
"7946115",2.18057
"7946117",2.73063
"7946119",2.43514
"7946121",1.91016
"7946123",1.89238
"7946125",3.504
"7946128",5.73339
"7946142",6.46103
"7946149",4.71253
"7946167",3.73604
"7946180",4.34237
"7946201",5.04732
"7946211",4.51397
"7946221",6.69551
"7946228",5.98341
"7946245",4.44452
"7946267",6.05619
"7946275",3.59691
"7946278",2.68175
"7946280",2.23135
"7946286",3.3814
"7946288",3.02707
"7946292",3.97446
"7946306",2.74514
"7946321",3.06869
"7946323",2.57113
"7946326",3.15707
"7946328",1.61033
"7946330",1.85606
"7946332",2.46556
"7946334",3.1686
"7946340",3.37394
"7946354",3.78085
"7946365",3.28054
"7946380",4.97963
"7946401",4.88302
"7946426",4.11669
"7946428",3.52937
"7946436",2.54567
"7946439",5.92562
"7946446",3.54989
"7946454",5.31916
"7946478",7.37313
"7946504",5.07242
"7946516",6.44799
"7946559",7.28188
"7946561",2.24722
"7946563",7.28715
"7946565",12.2634
"7946567",6.15227
"7946569",5.58237
"7946579",7.58041
"7946589",6.23115
"7946610",8.73239
"7946635",5.75524
"7946641",4.00824
"7946655",5.76457
"7946659",3.53108
"7946661",6.61091
"7946676",5.2279
"7946678",1.44648
"7946680",6.97079
"7946687",1.88753
"7946693",1.67685
"7946695",1.97128
"7946697",5.6683
"7946703",7.15555
"7946728",7.58411
"7946742",4.32724
"7946749",4.61041
"7946757",4.52644
"7946781",4.31964
"7946807",4.48899
"7946812",7.53948
"7946815",7.25176
"7946849",3.48767
"7946851",2.99673
"7946853",3.35421
"7946860",4.17321
"7946903",3.54469
"7946933",5.18987
"7946946",2.6056
"7946957",4.36591
"7946972",2.33505
"7946977",3.21886
"7946983",4.68682
"7946986",1.68313
"7946988",4.8631
"7947015",5.93626
"7947027",5.24384
"7947040",5.50587
"7947052",3.50137
"7947076",3.97917
"7947093",2.9542
"7947096",2.80949
"7947099",2.8161
"7947110",3.36538
"7947127",2.05996
"7947129",3.33224
"7947136",3.31729
"7947138",3.42718
"7947147",5.55686
"7947152",1.87136
"7947156",2.84704
"7947165",2.85633
"7947184",2.35296
"7947189",2.99778
"7947199",4.97195
"7947221",5.84403
"7947228",1.9126
"7947230",3.42461
"7947245",4.08682
"7947248",2.79424
"7947266",1.9606
"7947268",4.00657
"7947270",2.88642
"7947274",3.62739
"7947282",2.582
"7947322",2.46367
"7947332",3.80858
"7947338",3.05303
"7947358",5.72824
"7947361",1.46168
"7947363",5.7217
"7947375",2.44348
"7947394",2.28035
"7947396",5.13381
"7947421",4.61988
"7947423",3.06823
"7947425",8.75366
"7947434",6.60368
"7947450",5.32965
"7947462",3.84755
"7947481",3.60908
"7947490",4.53473
"7947496",2.84111
"7947510",2.0314
"7947512",4.82444
"7947526",3.31775
"7947528",2.46041
"7947531",3.89877
"7947540",5.19915
"7947548",2.32448
"7947551",3.15072
"7947553",4.18928
"7947561",1.92548
"7947563",4.05716
"7947570",4.6136
"7947590",3.68165
"7947599",4.49492
"7947607",1.89614
"7947609",4.4298
"7947624",5.61215
"7947649",3.94365
"7947652",5.57556
"7947674",3.06029
"7947676",3.4339
"7947681",6.93785
"7947694",6.04995
"7947740",3.4238
"7947742",3.24322
"7947744",4.08913
"7947784",5.58373
"7947801",5.44902
"7947815",4.90378
"7947828",4.5077
"7947861",6.38309
"7947867",6.44163
"7947881",3.66085
"7947890",1.9792
"7947892",2.78053
"7947894",7.25152
"7947915",3.22508
"7947917",6.31838
"7947926",1.7415
"7947928",5.07443
"7947932",2.03837
"7947934",7.25829
"7947947",2.69526
"7947969",6.43426
"7947989",4.97275
"7947991",6.37222
"7948033",3.23564
"7948035",2.38742
"7948037",4.04758
"7948039",1.57533
"7948042",1.86034
"7948044",2.26957
"7948046",2.34468
"7948048",3.26658
"7948054",2.7513
"7948058",3.19577
"7948085",1.866
"7948088",6.00528
"7948090",1.76952
"7948092",3.49849
"7948099",2.03134
"7948101",1.72121
"7948103",2.02265
"7948105",2.06951
"7948107",2.54079
"7948109",2.29974
"7948111",2.20992
"7948113",6.37641
"7948115",2.37239
"7948117",2.61461
"7948119",1.98053
"7948121",1.73826
"7948123",1.79127
"7948125",2.18335
"7948127",1.67803
"7948129",2.61975
"7948131",2.22903
"7948133",2.74224
"7948135",1.96673
"7948137",3.02339
"7948139",1.56424
"7948141",3.10762
"7948144",2.64016
"7948148",2.24878
"7948150",2.116
"7948155",2.26039
"7948157",2.21036
"7948159",2.64393
"7948161",2.54139
"7948167",4.68223
"7948176",5.53133
"7948192",6.85081
"7948211",3.72551
"7948213",3.46612
"7948221",3.65045
"7948229",6.20496
"7948249",5.34757
"7948267",4.47023
"7948274",5.77016
"7948282",3.3759
"7948293",4.17775
"7948303",3.12416
"7948306",2.11811
"7948308",3.12536
"7948310",2.29536
"7948312",1.8482
"7948314",3.06942
"7948316",2.71039
"7948320",1.44508
"7948322",2.33388
"7948324",2.06214
"7948326",1.75921
"7948328",2.39292
"7948330",3.14426
"7948332",4.58621
"7948344",3.35782
"7948354",3.07932
"7948364",4.75873
"7948367",3.46049
"7948369",2.82587
"7948371",1.99732
"7948375",1.98968
"7948377",2.36619
"7948379",6.41673
"7948397",3.80722
"7948399",6.04709
"7948416",2.16206
"7948418",3.12849
"7948420",6.926
"7948424",4.86214
"7948433",2.99453
"7948444",3.9235
"7948455",5.94413
"7948470",4.30574
"7948476",6.31247
"7948493",5.62377
"7948502",1.82193
"7948504",4.16663
"7948511",4.35624
"7948534",7.55872
"7948565",4.53668
"7948574",5.7182
"7948588",4.389
"7948599",3.61661
"7948606",5.83482
"7948612",5.33391
"7948630",6.82488
"7948643",4.35258
"7948656",9.22361
"7948662",2.48481
"7948667",8.74228
"7948679",8.97517
"7948685",4.07402
"7948696",7.06434
"7948718",5.05389
"7948741",4.41436
"7948744",7.07818
"7948772",5.08952
"7948775",5.24057
"7948782",5.88178
"7948794",4.34929
"7948798",4.87198
"7948814",7.40206
"7948829",3.36039
"7948834",4.11521
"7948836",4.01041
"7948839",8.05222
"7948864",5.44405
"7948879",2.74679
"7948881",5.7368
"7948894",5.46459
"7948896",3.75171
"7948898",4.6611
"7948900",5.97192
"7948902",6.14817
"7948904",6.80049
"7948906",3.58483
"7948908",6.1393
"7948910",2.35958
"7948912",4.16128
"7948918",3.08022
"7948920",3.69954
"7948937",3.14534
"7948951",2.30976
"7948957",2.96829
"7948973",4.10483
"7948982",2.82925
"7948987",5.98293
"7948995",8.18173
"7948997",6.5387
"7949015",6.31427
"7949019",1.19907
"7949021",3.08062
"7949033",4.80195
"7949046",5.1219
"7949058",3.30177
"7949060",6.5558
"7949067",4.92616
"7949075",8.20137
"7949080",4.13542
"7949104",4.95158
"7949124",5.08462
"7949146",7.16751
"7949172",4.43701
"7949206",3.89621
"7949227",4.12677
"7949264",5.69775
"7949273",3.09046
"7949275",5.82651
"7949277",4.40862
"7949320",3.44028
"7949327",2.97104
"7949340",4.20439
"7949344",3.89761
"7949364",3.72639
"7949371",4.38847
"7949373",3.27533
"7949377",6.55171
"7949383",5.4088
"7949400",4.03337
"7949410",7.12391
"7949412",7.03386
"7949440",3.92571
"7949444",5.20144
"7949454",5.03227
"7949465",6.3976
"7949482",5.64336
"7949490",4.7797
"7949496",7.47572
"7949503",6.41541
"7949518",5.8415
"7949532",6.51978
"7949540",4.61513
"7949545",5.31155
"7949553",3.60961
"7949568",2.7277
"7949570",4.23571
"7949577",5.9043
"7949588",5.48999
"7949592",4.69474
"7949603",4.55216
"7949615",5.13208
"7949619",4.30165
"7949637",5.14684
"7949645",4.77854
"7949650",6.45049
"7949668",2.25775
"7949672",1.71981
"7949674",6.18699
"7949679",3.38548
"7949717",3.05141
"7949719",4.21341
"7949742",1.10488
"7949744",2.51236
"7949746",6.18259
"7949754",5.62986
"7949763",1.99775
"7949765",6.64173
"7949776",5.31255
"7949792",5.82818
"7949796",3.84328
"7949798",6.34375
"7949808",4.50532
"7949836",4.84433
"7949843",5.05289
"7949851",2.76692
"7949857",5.23862
"7949863",3.80177
"7949873",4.17197
"7949882",2.83897
"7949894",2.82395
"7949896",3.88432
"7949898",4.71144
"7949904",5.31007
"7949916",5.55975
"7949931",6.4932
"7949946",2.99394
"7949948",5.11651
"7949954",3.08383
"7949956",3.81945
"7949971",6.91749
"7949995",5.17403
"7950003",2.75417
"7950005",5.08608
"7950012",3.70882
"7950016",4.69681
"7950023",3.72665
"7950030",1.9161
"7950032",4.55062
"7950036",3.79081
"7950042",3.62238
"7950062",3.34017
"7950064",3.04174
"7950067",4.797
"7950078",3.73152
"7950082",4.45743
"7950086",6.85992
"7950117",1.82402
"7950119",5.90959
"7950128",4.63838
"7950136",3.01338
"7950140",4.34368
"7950142",4.45014
"7950162",5.36127
"7950195",5.73923
"7950197",6.22927
"7950235",4.30297
"7950248",6.97168
"7950269",2.69217
"7950271",6.04497
"7950282",4.10135
"7950284",7.06274
"7950292",2.00895
"7950294",4.88169
"7950299",2.9622
"7950307",6.10553
"7950321",3.81472
"7950332",4.2574
"7950336",4.99871
"7950370",5.05472
"7950372",3.95887
"7950374",4.41349
"7950391",5.7004
"7950409",4.11481
"7950420",2.94317
"7950423",3.17218
"7950425",3.90432
"7950442",3.04429
"7950444",5.96086
"7950447",3.03263
"7950469",2.95082
"7950471",3.24328
"7950473",6.21915
"7950490",7.52326
"7950492",4.18173
"7950501",4.22741
"7950524",3.8014
"7950530",1.65011
"7950532",1.58172
"7950534",6.44179
"7950544",5.92704
"7950553",1.97476
"7950555",6.69426
"7950560",2.68127
"7950578",6.18443
"7950597",5.30057
"7950606",6.48423
"7950626",5.41635
"7950628",4.68656
"7950641",4.61934
"7950644",6.43661
"7950654",5.04288
"7950669",4.10481
"7950671",5.3365
"7950683",4.86207
"7950699",1.74355
"7950701",3.87264
"7950724",1.31197
"7950726",4.00641
"7950731",6.57871
"7950743",4.53888
"7950751",4.34007
"7950753",5.41256
"7950762",5.27819
"7950764",4.59938
"7950794",3.82147
"7950796",6.26852
"7950804",2.96856
"7950810",6.22849
"7950838",9.04671
"7950862",2.6958
"7950864",5.55563
"7950883",2.63526
"7950885",5.9165
"7950893",1.49692
"7950895",2.19161
"7950897",2.12907
"7950899",4.54783
"7950906",6.74361
"7950921",3.46499
"7950933",4.6266
"7950951",2.03189
"7950955",3.13299
"7950965",3.02177
"7950971",2.72171
"7950977",3.10879
"7950983",6.16166
"7950990",4.66788
"7951004",2.92338
"7951008",6.07823
"7951030",7.1062
"7951032",6.07578
"7951034",7.2855
"7951036",8.10492
"7951038",5.14037
"7951040",3.38028
"7951046",5.20084
"7951068",3.80837
"7951077",6.76228
"7951089",2.24208
"7951091",6.06788
"7951093",4.52728
"7951108",4.32457
"7951112",6.58466
"7951131",3.61636
"7951133",5.12402
"7951140",5.87047
"7951144",6.78594
"7951157",4.38037
"7951159",2.31075
"7951161",1.39955
"7951163",2.74507
"7951165",4.20072
"7951178",4.91181
"7951195",3.08094
"7951205",1.87713
"7951207",6.97668
"7951217",5.15243
"7951224",3.11039
"7951235",2.79896
"7951246",2.2794
"7951259",3.07013
"7951271",3.53335
"7951284",2.72056
"7951297",3.89325
"7951309",2.26561
"7951325",5.62964
"7951335",2.31524
"7951337",1.27777
"7951339",1.61185
"7951341",2.38375
"7951343",1.35928
"7951345",2.77927
"7951347",2.31385
"7951349",1.85737
"7951351",6.27262
"7951363",3.01696
"7951372",6.32701
"7951385",3.0251
"7951397",4.86442
"7951408",3.81297
"7951413",2.99158
"7951417",2.42201
"7951420",2.39159
"7951422",5.62525
"7951429",2.98002
"7951435",1.64397
"7951437",5.08237
"7951447",5.15417
"7951467",4.06207
"7951479",4.6263
"7951485",5.01994
"7951497",4.88373
"7951521",2.99407
"7951535",6.60836
"7951545",3.06848
"7951552",1.93246
"7951554",7.22634
"7951565",4.01002
"7951589",3.68213
"7951591",1.94831
"7951593",3.79962
"7951596",3.64625
"7951604",2.55013
"7951612",4.11251
"7951614",7.42607
"7951633",5.75673
"7951652",4.06474
"7951654",2.65077
"7951660",3.31557
"7951662",8.19415
"7951668",1.65827
"7951670",1.55317
"7951672",1.83959
"7951679",4.03151
"7951686",3.49601
"7951695",2.92643
"7951701",3.41421
"7951703",3.91315
"7951715",2.17952
"7951717",3.25723
"7951734",4.44466
"7951752",4.91785
"7951781",3.40687
"7951789",2.35585
"7951796",2.62427
"7951807",4.45349
"7951824",3.63407
"7951826",5.04581
"7951838",6.50853
"7951853",4.60508
"7951859",3.65618
"7951865",3.50721
"7951873",6.29322
"7951896",5.34783
"7951910",5.54796
"7951928",3.69083
"7951966",5.36996
"7951977",5.38965
"7951987",2.63328
"7952004",5.08946
"7952011",3.41122
"7952022",6.49907
"7952036",4.51831
"7952046",7.06662
"7952056",3.8133
"7952065",2.35059
"7952069",5.54169
"7952086",3.35571
"7952103",7.89941
"7952116",5.94413
"7952126",2.05043
"7952129",10.2276
"7952132",4.0206
"7952145",5.64605
"7952179",5.51793
"7952185",4.6076
"7952200",3.78817
"7952205",8.63936
"7952223",2.68382
"7952225",2.33478
"7952227",4.07235
"7952243",6.17518
"7952249",5.17002
"7952268",6.15476
"7952274",4.03819
"7952290",3.60107
"7952305",7.91217
"7952307",5.47505
"7952309",3.40404
"7952313",2.74636
"7952315",1.69584
"7952319",3.28782
"7952321",4.92118
"7952325",10.7247
"7952335",4.98955
"7952339",7.55948
"7952341",6.22415
"7952350",4.45554
"7952361",4.27738
"7952373",2.01502
"7952375",1.74683
"7952377",1.9092
"7952382",3.22827
"7952384",3.7965
"7952386",3.39272
"7952388",3.77969
"7952390",2.71966
"7952392",2.25351
"7952394",2.78944
"7952396",2.6821
"7952398",1.87471
"7952400",1.75404
"7952402",1.99601
"7952404",2.28764
"7952406",1.86494
"7952408",4.96586
"7952426",4.88165
"7952436",5.32439
"7952445",5.69753
"7952451",5.6941
"7952453",4.94353
"7952475",3.60968
"7952484",6.58691
"7952488",3.21084
"7952490",4.95877
"7952503",2.65494
"7952517",2.74228
"7952522",3.45399
"7952526",6.74813
"7952549",4.87614
"7952557",7.2329
"7952577",4.08275
"7952599",2.01967
"7952601",7.72702
"7952617",2.75849
"7952626",3.64875
"7952631",2.85323
"7952641",4.8023
"7952671",3.94395
"7952673",3.44907
"7952675",2.51677
"7952677",5.08432
"7952707",4.45111
"7952733",3.71451
"7952735",2.04496
"7952737",2.46212
"7952739",6.53087
"7952750",1.42499
"7952752",5.34446
"7952766",3.18388
"7952768",6.07755
"7952781",2.14966
"7952785",2.9594
"7952795",4.80346
"7952797",2.64328
"7952805",5.30924
"7952810",4.56765
"7952813",4.08636
"7952830",4.73778
"7952869",4.98203
"7952882",3.35852
"7952884",3.49391
"7952893",6.40896
"7952897",3.7179
"7952914",4.73038
"7952927",4.06137
"7952950",3.66623
"7952953",7.54286
"7952984",4.92594
"7952986",5.59446
"7952988",6.53294
"7953012",4.01252
"7953021",6.69382
"7953032",3.69636
"7953040",5.47784
"7953094",3.94759
"7953098",2.02066
"7953100",6.19231
"7953111",5.05322
"7953128",1.90986
"7953130",4.62666
"7953135",5.20824
"7953150",5.15046
"7953166",5.35582
"7953181",3.15395
"7953198",3.07378
"7953200",7.82344
"7953211",4.24755
"7953218",3.14904
"7953229",3.44923
"7953243",6.35885
"7953252",3.25022
"7953264",3.80506
"7953274",4.02864
"7953278",4.37912
"7953284",3.75319
"7953291",8.99017
"7953303",4.01802
"7953321",5.55358
"7953333",3.83079
